Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
90370,"90370.2799","Salmonella enterica subsp. enterica serovar Typhi strain 343077_201101","ciprofloxacin","Resistant","0.125",,"0.125","mg/L","Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"30425150"
573,"573.13691","Klebsiella pneumoniae KPN1826ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13592","Klebsiella pneumoniae KPN1689ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.22566","Klebsiella pneumoniae strain SU7","ciprofloxacin","Resistant",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"30809212"
1280,"1280.9904","Staphylococcus aureus C00007116","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
1283,"1283.447","Staphylococcus haemolyticus 7068_7_42","ciprofloxacin","Resistant",,,,,"Broth dilution",,"E-test","AB Biodisk","EUCAST",2014,,,,"Laboratory Method",,"25038069"
1280,"1280.30329","Staphylococcus aureus strain HICF0801","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
573,"573.30016","Klebsiella pneumoniae strain Kpngiani7132537","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
562,"562.100800","Escherichia coli f9617b5a-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
485,"485.15030","Neisseria gonorrhoeae AUSMDU00012991","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.18817","Neisseria gonorrhoeae NGPT09026","ciprofloxacin","Resistant",,,,,,,,,"EUCAST",2019,,,,"Laboratory Method",,"33245688"
485,"485.793","Neisseria gonorrhoeae strain 33546","ciprofloxacin","Resistant","16",,"16","mg/L","Broth dilution",,,,"CLSI",2014,,,,"Laboratory Method",,"25378573"
573,"573.24252","Klebsiella pneumoniae strain 16","ciprofloxacin","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
28901,"28901.24750","Salmonella enterica IndS195","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"CLSI, EUCAST",2018,,,,"Laboratory Method",,"35861536"
1280,"1280.9349","Staphylococcus aureus TTSH3_09","ciprofloxacin","Resistant",,,,,"Broth dilution",,"E-test","AB Biodisk","CLSI",,,,,"Laboratory Method",,"25903077"
72407,"72407.572","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864795","ciprofloxacin","Resistant","2",,"2","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
72407,"72407.485","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864748","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
562,"562.140827","Escherichia coli 016-E1-DxU","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
573,"573.13517","Klebsiella pneumoniae KPN1593ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
624,"624.3315","Shigella sonnei H102220185","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,"31645551"
1280,"1280.30430","Staphylococcus aureus strain HICF0917","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
470,"470.7935","Acinetobacter baumannii strain MRSN7580","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
562,"562.42649","Escherichia coli strain 151","ciprofloxacin","Resistant","64",">=","64","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
287,"287.34598","Pseudomonas aeruginosa MGL_108","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"BD","CLSI, EUCAST",2021,,,,"Laboratory Method",,"37549252"
90370,"90370.2693","Salmonella enterica subsp. enterica serovar Typhi strain 311189_219186","ciprofloxacin","Resistant","0.5",,"0.5","mg/L","Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"30425150"
573,"573.13272","Klebsiella pneumoniae KPN1307ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
90370,"90370.2486","Salmonella enterica subsp. enterica serovar Typhi strain 311189_207186","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2018,,,,"Laboratory Method",,"31253105"
