Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
562,"562.97924","Escherichia coli 5254d0b8-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.22924","Escherichia coli O25:H1 strain ECO0533","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
195,"195.2128","Campylobacter coli strain FSIS1606105","ciprofloxacin","Susceptible","0.12","=","0.12","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.7739","Escherichia coli strain 400896","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.145020","Escherichia coli PT_EC0158","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
562,"562.98336","Escherichia coli 76d687b0-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
1280,"1280.25989","Staphylococcus aureus strain 1473-33","ciprofloxacin","Susceptible","<=0.5","<=","0.5","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"29729180"
28901,"28901.8363","Salmonella enterica strain 2014AM-2566","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.98256","Escherichia coli 81fbc52e-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
2590157,"2590157.203","Klebsiella variicola subsp. variicola KP_NORM_BLD_57","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
90371,"90371.5367","Salmonella enterica subsp. enterica serovar Typhimurium 71_H_243","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,"Oxoid","CLSI",2014,,,,"Laboratory Method",,"30181247"
1280,"1280.29806","Staphylococcus aureus strain HICF0176","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
562,"562.100242","Escherichia coli 2c3d4a04-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
485,"485.17589","Neisseria gonorrhoeae AUSMDU00015168","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.98601","Escherichia coli 9e06c98a-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.145078","Escherichia coli PT_EC0031","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
562,"562.97319","Escherichia coli VREC1421","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
1773,"1773.4567","Mycobacterium tuberculosis C00014582","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880;26116186"
562,"562.7745","Escherichia coli strain 402767","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.23423","Escherichia coli O18:H1 strain ECO0986","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
573,"573.13003","Klebsiella pneumoniae 127","ciprofloxacin","Susceptible","<=0.5","<=","0.5","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
28901,"28901.8621","Salmonella enterica strain CVM N32766","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
85569,"85569.278","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain H104","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
485,"485.799","Neisseria gonorrhoeae strain 33681","ciprofloxacin","Susceptible","0.002",,"0.002","mg/L","Broth dilution",,,,"CLSI",2014,,,,"Laboratory Method",,"25378573"
562,"562.34086","Escherichia coli strain AR_0013","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
485,"485.13995","Neisseria gonorrhoeae AUSMDU00014604","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
1422045,"1422045.3","Mycobacterium tuberculosis TB_RSA129","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,
666,"666.4924","Vibrio cholerae I-WASTE-HSH1-TY2","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","clsi",2015,,,,"Laboratory Method",,"28103259"
1280,"1280.9898","Staphylococcus aureus C00007103","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
485,"485.16566","Neisseria gonorrhoeae AUSMDU00012969","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.17597","Neisseria gonorrhoeae AUSMDU00015364","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
2590157,"2590157.145","Klebsiella variicola subsp. variicola KP_NORM_BLD_12934","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
28901,"28901.8722","Salmonella enterica strain CVM N38884","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
573,"573.67408","Klebsiella pneumoniae MGL_177","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,"BD","CLSI, EUCAST",2021,,,,"Laboratory Method",,"37549252"
562,"562.7706","Escherichia coli strain 504180","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
624,"624.1904","Shigella sonnei strain 195757","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.39601","Staphylococcus aureus C1815","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",2012,,,,"Laboratory Method",,"29295910"
485,"485.13735","Neisseria gonorrhoeae AUSMDU00014786","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
28901,"28901.8740","Salmonella enterica strain CVM N38908","ciprofloxacin","Susceptible","0.03","=","0.03","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
562,"562.99205","Escherichia coli c42c66e8-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99485","Escherichia coli ab0bbcbc-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
85569,"85569.162","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain H08","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
1402560,"1402560.3","Pseudomonas aeruginosa BL19","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,
485,"485.18390","Neisseria gonorrhoeae NGPT13028","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",2019,,,,"Laboratory Method",,"33245688"
28901,"28901.13391","Salmonella enterica strain 3341A","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2010,,,,"Laboratory Method",,"31222015"
562,"562.97915","Escherichia coli e46cc190-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
596,"596.12","Salmonella enterica subsp. enterica serovar Muenchen strain CVM N48696","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
470,"470.16304","Acinetobacter baumannii 48_ax","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,"Unipath","CLSI",2011,,,,"Laboratory Method",,"28348846"
624,"624.2437","Shigella sonnei strain AUSMDU00009461","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
485,"485.14992","Neisseria gonorrhoeae AUSMDU00014422","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.98468","Escherichia coli 71e28e3e-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.45590","Escherichia coli strain EC_72","ciprofloxacin","Susceptible","34",,"34","mm","Disk diffusion",,,"Hardy Diagnostics","CLSI",2018,,,,"Laboratory Method",,"32010104"
562,"562.100648","Escherichia coli 935b4584-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
1134687,"1134687.63","Klebsiella michiganensis strain AR375","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
85569,"85569.227","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain H128","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
28901,"28901.22468","Salmonella enterica AUSMDU00020199","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.58782","Escherichia coli strain ENV317","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,"Thermo Fisher Scientific","clsi",2013,,,,"Laboratory Method",,"29184361"
562,"562.99671","Escherichia coli 5477873c-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
485,"485.12884","Neisseria gonorrhoeae AUSMDU00012339","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
623,"623.1450","Shigella flexneri strain AUSMDU00012500","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
562,"562.100696","Escherichia coli 815c04a8-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
623,"623.1431","Shigella flexneri strain AUSMDU00010915","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
624,"624.2173","Shigella sonnei strain 174677","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2112","Shigella sonnei strain 183660","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1773,"1773.3575","Mycobacterium tuberculosis C00003792","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880;26116186"
485,"485.702","Neisseria gonorrhoeae strain 23035","ciprofloxacin","Susceptible","0.004",,"0.004","mg/L","Broth dilution",,,,"CLSI",2014,,,,"Laboratory Method",,"25378573"
485,"485.13080","Neisseria gonorrhoeae AUSMDU00012451","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.97158","Escherichia coli VREC1293","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.97136","Escherichia coli VREC1282","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.98781","Escherichia coli bb2b07b0-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.23081","Escherichia coli O6:H31 strain ECO0720","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
1280,"1280.30284","Staphylococcus aureus strain HICF0754","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
485,"485.13933","Neisseria gonorrhoeae AUSMDU00014986","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
28901,"28901.23583","Salmonella enterica AUSMDU00005111","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
90371,"90371.5374","Salmonella enterica subsp. enterica serovar Typhimurium 73_H_112","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,"Oxoid","CLSI",2014,,,,"Laboratory Method",,"30181247"
562,"562.98011","Escherichia coli 97ec497c-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
485,"485.7784","Neisseria gonorrhoeae strain AUSMDU00006992","ciprofloxacin","Susceptible","0.004",,"0.004","mg/L","Agar dilution",,,,"clsi",2016,,,,"Laboratory Method",,"29182725"
1280,"1280.26002","Staphylococcus aureus strain 1536-68","ciprofloxacin","Susceptible","<=0.5","<=","0.5","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"29729180"
486994,"486994.33","Salmonella enterica subsp. enterica serovar Hvittingfoss AUSMDU00005056","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
624,"624.2511","Shigella sonnei strain AUSMDU00010052","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
485,"485.17532","Neisseria gonorrhoeae AUSMDU00015112","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
2590157,"2590157.232","Klebsiella variicola subsp. variicola KP_NORM_BLD_62169","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
59201,"59201.4234","Salmonella enterica subsp. enterica AUSMDU00020829","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.22819","Escherichia coli O6:H1 strain ECO0418","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
573,"573.46111","Klebsiella pneumoniae KSB2_10A","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
28901,"28901.13385","Salmonella enterica strain 3844A","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2010,,,,"Laboratory Method",,"31222015"
28901,"28901.23973","Salmonella enterica AUSMDU00019799","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
666,"666.4896","Vibrio cholerae O1 Inaba 22118","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","clsi",2015,,,,"Laboratory Method",,"28103259"
470,"470.7508","Acinetobacter baumannii strain MRSN11815","ciprofloxacin","Susceptible","0.5","<=","0.5","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
287,"287.12473","Pseudomonas aeruginosa strain CH4840","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"32048461"
2590157,"2590157.258","Klebsiella variicola subsp. variicola KP_NORM_BLD_790","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
562,"562.98987","Escherichia coli 572908de-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
573,"573.66726","Klebsiella pneumoniae KP_NORM_BLD_116562","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
562,"562.100959","Escherichia coli 7a9b745a-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
485,"485.13456","Neisseria gonorrhoeae AUSMDU00011424","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.98214","Escherichia coli 6fff693e-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
197,"197.16390","Campylobacter jejuni strain FSIS1607224","ciprofloxacin","Susceptible","0.06","=","0.06","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.99682","Escherichia coli 55829310-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
485,"485.13276","Neisseria gonorrhoeae AUSMDU00011496","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.99547","Escherichia coli 1b81fb42-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.97832","Escherichia coli 86a66052-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
1773,"1773.4689","Mycobacterium tuberculosis C00014824","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880;26116186"
1280,"1280.7987","Staphylococcus aureus C00001203","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
85569,"85569.93","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain V61","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
573,"573.67068","Klebsiella pneumoniae KP_NORM_BLD_62497","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
485,"485.14056","Neisseria gonorrhoeae AUSMDU00014906","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
28901,"28901.8874","Salmonella enterica strain CVM N41903","ciprofloxacin","Susceptible","0.03","=","0.03","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
28901,"28901.24160","Salmonella enterica AUSMDU00033361","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
1620419,"1620419.69","Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N37950","ciprofloxacin","Susceptible","=0.03","=","0.03","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
1280,"1280.39621","Staphylococcus aureus C2051","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",2012,,,,"Laboratory Method",,"29295910"
485,"485.13165","Neisseria gonorrhoeae AUSMDU00012539","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.13743","Neisseria gonorrhoeae AUSMDU00014789","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
1463164,"1463164.50","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864904","ciprofloxacin","Susceptible","0.5",,"0.5","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
1717,"1717.896","Corynebacterium diphtheriae FRC0119","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"Mueller Hinton Agar","Bio-Rad","eucast",2019,,,,"Laboratory Method",,"33246485"
